id,tag
22055,Retail Tech
22042,SaaS
21997,SaaS
21997,B2B
21996,Fintech
21996,SaaS
21996,B2B
21957,Open Source
21957,Databases
21917,SaaS
21917,Security
21901,SaaS
21901,B2B
21900,Artificial Intelligence
21900,B2B
21852,AI-powered Drug Discovery
21852,Oncology
21839,Climate
21827,Education
21827,Fintech
21811,Autonomous Trucking
21811,Computer Vision
21811,Logistics
21811,Climate
21793,Fintech
21793,SaaS
21793,B2B
21789,SaaS
21789,B2B
21789,HR Tech
21771,Machine Learning
21771,SaaS
21771,E-commerce
21737,Health Tech
21737,Diagnostics
19925,SaaS
19925,Entertainment
19925,Community
13163,Developer Tools
13163,DevSecOps
13163,Open Source
22268,SaaS
22268,B2B
22268,Design Tools
22256,Crypto / Web3
22256,Gaming
22256,Social
22251,B2B
22251,E-commerce
22249,Marketplace
22249,Podcasts
22205,E-Commerce
22205,Supply Chain
22205,Agriculture
22195,Fintech
22195,Healthcare
22106,Fintech
22052,Energy Storage
22052,Electric Vehicles
22049,Education
22049,SaaS
22049,eLearning
22033,SaaS
22032,Machine Learning
22032,SaaS
22032,B2B
21999,E-commerce
21984,Marketplace
21984,Construction
21984,B2B
21899,Video
21899,Marketing
21895,Education
21895,Marketplace
21858,Developer Tools
21858,B2B
21858,Open Source
21858,Data Engineering
21855,Developer Tools
21855,B2B
21855,DevOps
21815,Consumer Health Services
21815,Telehealth
21815,Digital Health
21815,Healthcare
21813,Productivity
21810,SaaS
21810,Analytics
21805,SaaS
21805,B2B
21802,Consumer
21802,Video
21802,Social
21733,Developer Tools
21733,SaaS
21733,B2B
13732,Developer Tools
13732,DevOps
13435,Artificial Intelligence
13435,Fitness
13306,Hard Tech
13306,Machine Learning
13173,Delivery
13173,Food & Beverage
13159,Developer Tools
13159,DevSecOps
13159,Open Source
23202,Energy Storage
23202,Climate
23202,Energy
23202,Renewable Energy
23202,Electric Vehicles
22721,Grocery
22721,Delivery
23661,eLearning
23656,Fintech
23656,SaaS
23645,DeFi
23645,Crypto / Web3
23642,Fintech
23642,Marketplace
23640,SaaS
23640,Human Resources
23640,B2B
23636,Consumer Health Services
23636,Subscriptions
23636,Mental Health
23635,Fintech
23635,SaaS
23635,Proptech
23634,Developer Tools
23634,Open Source
23634,AI
23633,Mental Health Tech
23633,Sleep Tech
23633,Health Tech
23632,Banking as a Service
23632,Fintech
23632,B2B
23631,Marketplace
23631,Video
23630,Subscriptions
23630,Kids
23629,Artificial Intelligence
23629,SaaS
23629,B2B
23613,Developer Tools
23613,SaaS
23612,SaaS
23612,B2B
23612,Digital Health
23611,Robotics
23611,Biotech
23610,AI-powered Drug Discovery
23610,Machine Learning
23610,SaaS
23599,Construction
23599,Insurance
23598,Fintech
23598,SaaS
23598,B2B
23598,Analytics
23598,Retail Tech
23597,Hard Tech
23597,Hardware
23597,Medical Devices
23568,Consumer Health Services
23568,Telemedicine
23556,Airplanes
23556,Climate
23556,Electric Vehicles
23555,Education
23555,Fintech
23555,Edtech
23550,Marketplace
23550,Consumer
23550,Digital Health
23550,Data Engineering
23541,SaaS
23541,Analytics
23541,E-commerce
23539,Healthcare
23537,Cloud Workload Protection
23537,SaaS
23537,B2B
23531,Developer Tools
23531,Fintech
23530,B2B
23530,Analytics
23530,Enterprise
23530,Data Engineering
23530,AI Assistant
23522,Gene Therapy
23522,Nanomedicine
23521,Hardware
23521,Neurotechnology
23521,AI
23518,SaaS
23518,B2B
23518,Social
23515,Education
23515,eLearning
23515,Recruiting
23511,Drug discovery
23472,Artificial Intelligence
23472,Generative AI
23472,Video
23472,AI
23460,Developer Tools
23460,DevSecOps
23459,Productivity
23459,Calendar
23459,Note-taking
23458,Fintech
23457,Education
23453,Fintech
23453,Payments
23453,B2B
23453,API
23453,Infrastructure
23452,Developer Tools
23452,Open Source
23445,E-Commerce
23445,Logistics
23443,Supply Chain
23443,Food & Beverage
23440,B2B
23440,Manufacturing
23440,Supply Chain
23434,Fintech
23433,B2B
23433,Logistics
23433,E-commerce
23431,SaaS
23431,B2B
23431,Sales
23431,Marketing
23430,AIOps
23430,Developer Tools
23430,Machine Learning
23430,AI
23429,Education
23429,Nonprofit
23421,Latin America
23421,Telecommunications
23416,Food Tech
23414,Education
23414,eLearning
23413,Recruiting
23413,HR Tech
23412,Developer Tools
23412,SaaS
23405,Banking as a Service
23405,Fintech
23399,B2B
23399,Social Media
23399,Marketing
23398,Fintech
23398,B2B
23397,SaaS
23397,B2B
23389,Fintech
23389,SaaS
23389,HR Tech
23389,API
23371,Artificial Intelligence
23371,SaaS
23371,E-commerce
23369,Climate
23369,Electric Vehicles
23369,Aerospace
23369,Maritime
23368,Artificial Intelligence
23368,Design Tools
23368,AR
23366,SaaS
23366,B2B
23366,Food Tech
23357,Fintech
23357,B2B
23355,Developer Tools
23355,Open Source
23355,API
23328,Productivity
23327,Marketplace
23327,Construction
23324,Climate
23317,Artificial Intelligence
23317,AI
23316,B2B
23316,Customer Success
23316,Compliance
23316,API
23316,Enterprise
23315,Supply Chain
23315,Procurement
23306,Hardware
23306,IoT
23303,AI-Enhanced Learning
23303,Artificial Intelligence
23303,SaaS
23303,B2B
23302,Education
23302,eLearning
23301,Developer Tools
23301,SaaS
23301,Design Tools
23292,SaaS
23292,E-commerce
23290,Developer Tools
23290,Productivity
23290,Team Collaboration
23290,Remote Work
23280,Developer Tools
23280,DevSecOps
23280,FinOps
23280,B2B
23280,Open Source
23279,B2B
23279,Customer Success
23279,Open Source
23279,Customer Service
23279,Customer Support
23277,Fintech
23277,Payments
23271,Fintech
23271,Payments
23271,Neobank
23270,Developer Tools
23270,Open Source
23270,E-commerce
23269,Developer Tools
23269,SaaS
23269,Open Source
23268,Health Tech
23268,Remote
23268,Oncology
23266,Marketplace
23266,Proptech
23265,Fintech
23261,Real Estate
23261,Insurance
23261,Latin America
23260,Fintech
23260,Payments
23260,Consumer
23260,Lending
23260,Neobank
23259,Analytics
23242,Marketplace
23240,Fintech
23240,B2B
23238,Fintech
23238,SaaS
23238,B2B
23238,HR Tech
23236,Travel
23226,AI-Enhanced Learning
23226,Robotic Process Automation
23226,SaaS
23220,Health Tech
23220,AI
23200,Artificial Intelligence
23200,NLP
23200,Email
23193,Education
23193,Edtech
23191,B2B
23191,Community
23191,Sales
23191,Marketing
23191,AI
23190,Artificial Intelligence
23190,Deep Learning
23190,SaaS
23186,GovTech
23186,Crypto / Web3
23186,Infrastructure
23175,Dating
23175,India
23174,Security
23162,Consumer Health Services
23162,Telehealth
23162,Consumer
23162,Digital Health
23156,Documents
23156,SaaS
23156,B2B
23146,Consumer Health Services
23146,Health Tech
23146,Digital Health
23146,Healthcare
23146,Diagnostics
23139,SaaS
23128,Grocery
23128,E-commerce
23127,Developer Tools
23127,SaaS
23127,B2B
23127,Workflow Automation
23127,Enterprise Software
23121,Robotic Process Automation
23121,Robotics
23121,Construction
23105,Crypto / Web3
23105,Identity
23105,API
23085,Crypto / Web3
23085,Consumer
23075,DeFi
23075,Fintech
23075,Lending
23074,Generative AI
23074,SaaS
23074,E-commerce
23073,B2B
23073,Feedback
23073,Market Research
23073,AI
23064,Artificial Intelligence
23064,Developer Tools
23064,Fintech
23063,Crypto / Web3
23063,Compliance
23062,Artificial Intelligence
23062,B2B
23062,Telemedicine
23056,Generative AI
23056,Machine Learning
23056,Marketplace
23056,Recruiting
23054,Education
23054,eLearning
23053,Hardware
23053,Consumer
23053,Fitness
23053,India
23053,Mobility
23052,Climate
23052,ClimateTech
23050,Machine Learning
23050,Design Tools
23050,Video
23048,Space Exploration
23048,Satellites
23042,Warehouse Management Tech
23042,B2B
23042,Logistics
23041,B2B
23041,Workflow Automation
23041,Data Engineering
23041,AI Assistant
23038,Video
23038,API
23038,Telecommunications
23036,Fintech
23036,Consumer
23036,LegalTech
23017,Artificial Intelligence
23017,SaaS
23017,IoT
23017,B2B
23016,Education
23016,Recruiting
22997,Education
22997,eLearning
22996,SaaS
22996,B2B
22996,Sales
22996,Proptech
22996,Marketing
22995,Developer Tools
22995,SaaS
22995,Crypto / Web3
22995,API
22991,SaaS
22990,Fintech
22990,SaaS
22990,B2B
22989,Logistics
22989,Supply Chain
22987,LegalTech
22986,Developer Tools
22986,Open Source
22983,Fintech
22983,Proptech
22975,Fintech
22975,SaaS
22974,SaaS
22974,Delivery
22974,E-commerce
22970,Consumer Health Services
22970,Femtech
22969,Augmented Reality
22969,Computer Vision
22969,Design Tools
22958,Robotic Process Automation
22958,SaaS
22958,B2B
22957,Logistics
22957,E-commerce
22955,Education
22955,eLearning
22955,Community
22953,Climate
22953,API
22953,Electric Vehicles
22952,Grocery
22952,Marketplace
22951,Finance
22951,B2B
22951,Analytics
22951,No-code
22951,AI
22947,SaaS
22947,B2B
22947,Design Tools
22942,SaaS
22942,B2B
22935,Hardware
22935,Energy
22934,Hard Tech
22934,Neurotechnology
22934,Health Tech
22934,Medical Devices
22934,Healthcare
22906,Fintech
22906,SaaS
22906,Analytics
22905,Carbon Capture and Removal
22905,Climate
22905,ClimateTech
22903,Fintech
22903,Investing
22903,Neobank
22890,Marketplace
22890,Travel
22889,Hard Tech
22889,SaaS
22889,Maritime
22888,Fintech
22888,SaaS
22888,B2B
22887,Fintech
22887,B2B
22885,Consumer Health Services
22885,E-commerce
22885,Subscriptions
22884,B2B
22884,E-commerce
22884,Subscriptions
22882,Artificial Intelligence
22882,SaaS
22882,B2B
22882,Customer Support
22882,AI Assistant
22881,SaaS
22881,Human Resources
22881,B2B
22880,Generative AI
22880,Virtual Reality
22880,Video
22880,eSports
22880,AI
22879,SaaS
22879,B2B
22878,SaaS
22878,IoT
22876,Autonomous Trucking
22876,Hard Tech
22876,Robotics
22870,Hard Tech
22870,Space Exploration
22870,Satellites
22870,Weather
22870,Agriculture
22869,FinOps
22869,Fintech
22869,SaaS
22867,Fintech
22867,SaaS
22867,Procurement
22866,Deep Learning
22866,SaaS
22866,Consumer Health Services
22861,Marketplace
22861,Recruiting
22861,AI Assistant
22857,Fintech
22857,Latin America
22857,Lending
22856,Developer Tools
22856,Web Development
22855,Artificial Intelligence
22855,Deep Learning
22855,Developer Tools
22855,Automation
22855,APIs
22854,Fintech
22854,Real Estate
22854,Proptech
22853,Fintech
22850,Artificial Intelligence
22850,SaaS
22850,Healthcare IT
22844,Fintech
22843,Cultured Meat
22843,Climate
22843,Food Tech
22842,Health Tech
22842,B2B
22842,Digital Health
22842,Healthcare IT
22841,Fintech
22841,SaaS
22841,B2B
22840,Consumer Health Services
22840,Health & Wellness
22836,Developer Tools
22836,Fintech
22836,SaaS
22836,Payments
22835,AI
22834,Artificial Intelligence
22834,Education
22834,Fintech
22834,Social
22833,Lending
22832,Artificial Intelligence
22832,Monitoring
22832,AI
22831,Developer Tools
22831,B2B
22831,Enterprise
22831,AI
22829,Mental Health Tech
22829,Health Tech
22828,Sports Tech
22828,Consumer Health Services
22828,Gaming
22827,Machine Learning
22827,Marketplace
22827,B2B
22827,E-commerce
22826,Documents
22826,Developer Tools
22823,Analytics
22823,Data Visualization
22806,Payments
22806,Consumer
22806,B2B
22796,SaaS
22796,B2B
22796,LegalTech
22790,SaaS
22790,B2B
22790,Legal
22790,LegalTech
22789,Hardware
22789,Climate
22789,Energy
22789,Enterprise Software
22787,Machine Learning
22787,SaaS
22787,B2B
22786,Autonomous Delivery
22786,Robotics
22786,Logistics
22786,Electric Vehicles
22786,Self-Driving Vehicles
22785,Autonomous Trucking
22785,Hard Tech
22785,Robotics
22785,Transportation
22785,AI
22784,SaaS
22782,Mental Health Tech
22782,Consumer Health Services
22782,Telemedicine
22781,Artificial Intelligence
22781,SaaS
22781,Security
22780,Carbon Capture and Removal
22780,Climate
22779,Scheduling
22779,Logistics
22779,Healthcare
22778,Machine Learning
22778,B2B
22778,NLP
22777,Consumer Health Services
22777,Health Tech
22777,Telehealth
22777,Digital Health
22777,Healthcare
22776,Artificial Intelligence
22776,Fintech
22772,SaaS
22772,Analytics
22772,Data Engineering
22771,Developer Tools
22771,SaaS
22771,Data Engineering
22764,Biotech
22764,Therapeutics
22764,Drug discovery
22751,Fintech
22751,Community
22751,Crowdfunding
22745,Fintech
22745,SaaS
22745,B2B
22744,Artificial Intelligence
22744,Developer Tools
22744,Machine Learning
22744,Computer Vision
22744,AI
22743,Deep Learning
22743,Developer Tools
22743,Computer Vision
22742,Robotic Process Automation
22742,SaaS
22741,SaaS
22741,B2B
22741,Open Source
22741,Automation
22738,AI-Enhanced Learning
22738,Artificial Intelligence
22738,Machine Learning
22738,Recruiting
22722,Fintech
22720,No-code
22720,Automation
22719,B2B
22719,Recruiting
22717,Fintech
22717,Marketplace
22717,Food Tech
22715,Fintech
22715,Marketplace
22713,GovTech
22713,Crypto / Web3
22713,Identity
22713,Privacy
22713,Infrastructure
22711,SaaS
22711,Productivity
22711,Collaboration
22711,Design Tools
22708,Artificial Intelligence
22708,Autonomous Trucking
22708,Hard Tech
22708,Robotics
22708,Logistics
22707,Consumer Health Services
22707,Consumer
22707,Digital Health
22707,Healthcare
22706,Documents
22706,Developer Tools
22706,SaaS
22705,Fintech
22705,B2B
22705,Subscriptions
22704,Developer Tools
22704,SaaS
22704,Web Development
22704,Cloud Computing
22704,Databases
22703,SaaS
22703,B2B
22703,Analytics
22702,Fintech
22702,SaaS
22702,Payments
22702,Consumer
22702,Neobank
22701,Marketplace
22701,Sustainable Fashion
22701,E-commerce
22700,Diagnostics
22699,Consumer Health Services
22699,Healthcare
22693,Consumer
22693,Healthcare
22693,Beauty
22693,E-commerce
22681,Generative AI
22681,Machine Learning
22681,SaaS
22681,B2B
22681,Insurance
22677,Fintech
22677,Insurance
22676,B2B
22676,Recruiting
22676,Productivity
22676,HR Tech
22676,Remote Work
22674,Fintech
22674,B2B
22674,Logistics
22674,Supply Chain
22674,Transportation
22672,SaaS
22672,Community
22672,Gaming
22672,Chat
22672,Live
22671,Developer Tools
22671,SaaS
22671,B2B
22671,Open Source
22668,Fintech
22667,Fintech
22667,SaaS
22667,Enterprise
22666,eLearning
22666,B2B
22666,Culture
22665,SaaS
22665,B2B
22665,Design
22665,Email
22665,APIs
22663,SaaS
22663,B2B
22663,Digital Health
22663,Healthcare
22663,Healthcare IT
22662,Developer Tools
22662,SaaS
22661,Artificial Intelligence
22661,Deep Learning
22661,Digital Health
22661,Telemedicine
22660,Healthcare
22660,India
22660,Dental
22659,Anti-Aging
22659,Beauty
22658,B2B
22658,Recruiting
22656,Gaming
22640,Hard Tech
22640,Satellites
22640,Climate
22640,Aerospace
22638,SaaS
22638,Human Resources
22638,B2B
22632,Developer Tools
22632,SaaS
22632,Security
22632,Open Source
22632,Data Engineering
22630,Hard Tech
22630,Satellites
22627,Artificial Intelligence
22627,Hard Tech
22627,Manufacturing
22625,IoT
22625,Mobility
22625,Telecommunications
22624,SaaS
22624,Community
22624,Subscriptions
22618,Biotech
22617,Biotech
22617,Drug discovery
22612,Consumer Health Services
22612,Telemedicine
22608,Artificial Intelligence
22608,SaaS
22608,Chatbot
22608,Customer Service
22591,SaaS
22591,B2B
22581,Fintech
22581,Payments
22581,Consumer Finance
22579,FinOps
22579,SaaS
22533,Developer Tools
22533,B2B
22533,Open Source
22470,Education
22470,Virtual Reality
22470,Nonprofit
23638,SaaS
23638,B2B
23638,AI
23423,Education
23423,eLearning
23415,Developer Tools
23415,SaaS
23415,Design Tools
23415,Social Media
23415,AI
23370,Developer Tools
23370,SaaS
23370,B2B
23318,Energy Storage
23318,SaaS
23318,Climate
23239,SaaS
23239,B2B
23239,E-commerce
23229,Developer Tools
23229,SaaS
23229,Open Source
23229,Kubernetes
23167,SaaS
23167,B2B
23037,SaaS
23037,B2B
23037,AI
23008,SaaS
23008,SMB
22985,SaaS
22985,B2B
22968,Analytics
22968,Social Media
22968,Music
22968,Creator Economy
22902,Insurance
22883,Fintech
22875,Hard Tech
22875,Hardware
22875,Robotics
22830,Fintech
22830,Finance
22797,Fintech
22791,Fintech
22791,India
22791,Neobank
22788,Education
22788,Income Share Agreements
22788,eLearning
22774,Marketplace
22774,Travel
22774,Remote
22752,SaaS
22752,Computer Vision
22752,Design Tools
22750,SaaS
22714,Artificial Intelligence
22714,Warehouse Management Tech
22714,E-commerce
22714,Supply Chain
22714,Retail
22669,Compliance
22669,Cybersecurity
23462,Marketplace
23461,Consumer
23461,Construction
23437,Food Service Robots & Machines
23437,Ghost Kitchens
23437,Robotics
23435,Payments
23400,Marketplace
23400,Consumer
23400,E-commerce
23305,Developer Tools
23305,Gaming
23304,E-commerce
23278,Education
23278,eLearning
23278,Subscriptions
23276,Artificial Intelligence
23276,Developer Tools
23276,SaaS
23264,Anti-Aging
23264,Fitness
23264,Food
23264,Health & Wellness
23264,Food & Beverage
23263,Biotech
23189,SaaS
23189,Productivity
23189,Enterprise Software
23185,Fintech
23185,Gaming
23096,SaaS
23096,Productivity
23084,Ghost Kitchens
23084,Marketplace
23084,Delivery
23065,Fintech
23065,SaaS
23065,B2B
23000,Artificial Intelligence
23000,Infrastructure
23000,Operations
22948,Marketplace
22948,B2B
22944,Machine Learning
22944,SaaS
22944,B2B
22846,Consumer
22846,E-commerce
22792,Fintech
22792,Microinsurance
22783,Subscriptions
22783,Social Network
22775,SaaS
22775,Consumer Health Services
22775,Subscriptions
22773,Fintech
22755,Fintech
22755,Community
22718,SaaS
22712,Fintech
22712,Housing
22712,Proptech
22709,Fintech
22709,SaaS
22698,Security
22696,Crypto / Web3
22696,B2B
22696,Security
22675,Delivery
22675,Food Tech
22673,SaaS
22673,Entertainment
22673,Media
22664,Artificial Intelligence
22664,Machine Learning
22664,Robotics
22664,Computer Vision
22664,Data Engineering
22652,Sports Tech
22652,Community
22600,Marketplace
22600,Gardening
22565,Marketplace
25047,Education
25047,Fintech
25047,Recruiting
24926,Hardware
24926,Medical Robotics
24926,Medical Devices
24925,Consumer Health Services
24925,Health Tech
24925,Medical Devices
24925,Digital Health
24925,Women's Health
24915,Auto Commerce
24915,Marketplace
24915,E-commerce
24914,Artificial Intelligence
24914,SaaS
24914,Health Tech
24914,B2B
24914,Healthcare
24913,SaaS
24913,B2B
24913,Productivity
24913,Customer Success
24913,Collaboration
24907,FinOps
24907,Fintech
24907,SaaS
24907,Payments
24907,Subscriptions
24893,Artificial Intelligence
24893,Search
24893,APIs
24892,Artificial Intelligence
24892,Education
