id,industry
29102,Consumer Health and Wellness
29089,B2B
28994,B2B
28994,"Engineering, Product and Design"
28920,B2B
28920,Sales
28902,B2B
28902,Productivity
28778,B2B
28778,Security
28759,B2B
28759,Retail
29533,B2B
29527,Healthcare
29527,Therapeutics
29523,Consumer
29523,Consumer Electronics
29522,B2B
29519,B2B
29518,Fintech
29517,B2B
29517,Supply Chain and Logistics
29516,B2B
29515,Fintech
29513,B2B
29513,Analytics
29512,B2B
29512,"Engineering, Product and Design"
29511,Real Estate and Construction
29511,Construction
29510,B2B
29509,B2B
29509,Infrastructure
29508,Consumer
29507,B2B
29507,Analytics
29506,Education
29505,B2B
29505,Legal
29504,B2B
29504,Productivity
29503,B2B
29503,"Engineering, Product and Design"
29502,B2B
29502,"Engineering, Product and Design"
29501,B2B
29501,"Engineering, Product and Design"
29500,Fintech
29500,Banking and Exchange
29499,B2B
29498,B2B
29498,"Engineering, Product and Design"
29496,B2B
29487,Consumer
29485,Healthcare
29485,Therapeutics
29484,Healthcare
29484,Diagnostics
29483,Fintech
29483,Insurance
29482,Healthcare
29481,Real Estate and Construction
29481,Construction
29478,B2B
29478,Supply Chain and Logistics
29477,Healthcare
29476,Healthcare
29476,Therapeutics
29473,Consumer
29472,B2B
29472,"Engineering, Product and Design"
29471,B2B
29471,Analytics
29470,Healthcare
29470,Therapeutics
29467,Fintech
29467,Asset Management
29466,B2B
29466,"Engineering, Product and Design"
29465,Fintech
29465,Banking and Exchange
29463,Healthcare
29463,Healthcare IT
29461,Consumer
29461,Content
29460,B2B
29459,Consumer
29457,B2B
29456,B2B
29456,"Engineering, Product and Design"
29455,B2B
29455,Supply Chain and Logistics
29454,B2B
29454,Sales
29453,Fintech
29452,B2B
29452,Productivity
29451,B2B
29451,Productivity
29450,Consumer
29448,Fintech
29448,Payments
29447,Government
29444,Industrials
29444,Energy
29443,Consumer
29443,Content
29442,B2B
29441,B2B
29441,Infrastructure
29440,Fintech
29440,Credit and Lending
29439,B2B
29439,"Engineering, Product and Design"
29438,B2B
29436,B2B
29436,Infrastructure
29435,B2B
29435,Sales
29434,B2B
29434,"Engineering, Product and Design"
29433,B2B
29433,Infrastructure
29432,Education
29431,Consumer
29431,Content
29430,Consumer
29430,Social
29429,Healthcare
29429,Therapeutics
29425,B2B
29424,B2B
29423,B2B
29423,Operations
29422,Education
29421,B2B
29421,Analytics
29420,B2B
29419,Consumer
29418,Healthcare
29418,Healthcare IT
29417,B2B
29416,Consumer
29416,Content
29415,Fintech
29415,Banking and Exchange
29414,Fintech
29413,Healthcare
29413,Healthcare Services
29411,B2B
29410,B2B
29410,Finance and Accounting
29409,B2B
29409,Analytics
29408,B2B
29408,Productivity
29407,B2B
29407,Marketing
29405,B2B
29405,Operations
29404,B2B
29404,Human Resources
29403,Consumer
29403,Content
29402,B2B
29402,Retail
29401,B2B
29401,"Engineering, Product and Design"
29400,Consumer
29399,Fintech
29399,Asset Management
29398,B2B
29398,Productivity
29397,B2B
29397,Supply Chain and Logistics
29396,B2B
29395,B2B
29395,Finance and Accounting
29394,B2B
29393,B2B
29393,Analytics
29392,Consumer
29392,Social
29391,B2B
29391,Legal
29390,B2B
29389,B2B
29389,Security
29386,Healthcare
29386,Healthcare IT
29385,Government
29384,B2B
29384,Security
29383,B2B
29383,Marketing
29382,Consumer
29382,Content
29381,Industrials
29381,Aviation and Space
29380,B2B
29379,B2B
29379,Infrastructure
29378,B2B
29378,"Engineering, Product and Design"
29377,B2B
29377,Operations
29376,B2B
29376,Marketing
29375,B2B
29375,"Engineering, Product and Design"
29374,B2B
29373,B2B
29373,Finance and Accounting
29372,B2B
29372,"Engineering, Product and Design"
29370,Consumer
29370,Content
29369,Industrials
29369,Aviation and Space
29368,B2B
29368,"Engineering, Product and Design"
29367,B2B
29367,"Engineering, Product and Design"
29366,B2B
29366,"Engineering, Product and Design"
29365,B2B
29365,"Engineering, Product and Design"
29364,B2B
29363,B2B
29363,"Engineering, Product and Design"
29362,B2B
29362,"Engineering, Product and Design"
29361,Consumer
29361,Content
29360,B2B
29360,"Engineering, Product and Design"
29358,B2B
29357,B2B
29357,Operations
29356,B2B
29356,Sales
29355,B2B
29355,Analytics
29354,B2B
29354,Sales
29353,B2B
29353,Marketing
29352,B2B
29352,"Engineering, Product and Design"
29350,B2B
29350,"Engineering, Product and Design"
29348,B2B
29348,Marketing
29347,B2B
29347,Infrastructure
29346,B2B
29345,B2B
29345,Analytics
29343,Fintech
29343,Payments
29342,Fintech
29342,Insurance
29341,B2B
29341,Infrastructure
29340,B2B
29339,Healthcare
29338,Fintech
29338,Payments
29336,B2B
29336,Retail
29335,B2B
29335,"Engineering, Product and Design"
29334,B2B
29334,"Engineering, Product and Design"
29333,Consumer
29333,Content
29332,Fintech
29332,Asset Management
29330,B2B
29330,"Engineering, Product and Design"
29328,B2B
29326,B2B
29326,Infrastructure
29325,B2B
29325,"Engineering, Product and Design"
29324,B2B
29324,Security
29323,B2B
29323,Marketing
29322,B2B
29320,B2B
29320,Infrastructure
29319,B2B
29319,Finance and Accounting
29317,B2B
29315,Healthcare
29314,B2B
29313,Healthcare
29313,Medical Devices
29312,B2B
29312,"Engineering, Product and Design"
29311,B2B
29311,Recruiting and Talent
29310,B2B
29310,"Engineering, Product and Design"
29309,B2B
29309,Sales
29308,B2B
29308,"Engineering, Product and Design"
29306,B2B
29306,Productivity
29305,Healthcare
29305,Therapeutics
29304,B2B
29303,Fintech
29302,Healthcare
29302,Healthcare IT
29301,B2B
29301,Sales
29300,B2B
29299,B2B
29299,Sales
29298,Fintech
29297,Consumer
29295,B2B
29294,B2B
29294,Sales
29293,Fintech
29293,Insurance
29291,B2B
29291,Infrastructure
29290,B2B
29288,Healthcare
29288,Healthcare IT
29287,B2B
29286,B2B
29286,Legal
29285,B2B
29285,Productivity
29284,Industrials
29284,Energy
29283,B2B
29283,Productivity
29281,Education
29278,B2B
29278,"Engineering, Product and Design"
29277,Industrials
29277,Aviation and Space
29276,B2B
29276,Finance and Accounting
29275,B2B
29275,"Engineering, Product and Design"
29274,Consumer
29274,Gaming
29273,Industrials
29273,Manufacturing and Robotics
29272,B2B
29272,Operations
29271,B2B
29271,Supply Chain and Logistics
29270,B2B
29270,Analytics
29269,B2B
29268,Healthcare
29267,Healthcare
29266,B2B
29266,"Engineering, Product and Design"
29265,B2B
29265,Analytics
29263,B2B
29263,Recruiting and Talent
29261,B2B
29261,Human Resources
29260,B2B
29260,Analytics
29259,B2B
29258,B2B
29258,Analytics
29257,Industrials
29257,Manufacturing and Robotics
29256,B2B
29256,"Engineering, Product and Design"
29254,B2B
29254,"Engineering, Product and Design"
29253,B2B
29253,"Engineering, Product and Design"
29252,Healthcare
29252,Consumer Health and Wellness
29249,B2B
29247,B2B
29246,B2B
29246,Security
29245,Healthcare
29244,Healthcare
29244,Consumer Health and Wellness
29241,B2B
29241,Analytics
29239,B2B
29239,"Engineering, Product and Design"
29238,B2B
29238,"Engineering, Product and Design"
29233,Consumer
29231,B2B
29231,Infrastructure
29226,B2B
29226,"Engineering, Product and Design"
29207,Consumer
29207,Home and Personal
29205,Consumer
29201,B2B
29201,Legal
29196,Healthcare
29189,Healthcare
29186,B2B
29185,B2B
29185,Infrastructure
29184,B2B
29183,Industrials
29183,Aviation and Space
29182,B2B
29182,Analytics
29181,B2B
29181,"Engineering, Product and Design"
29180,B2B
29179,B2B
29178,B2B
29177,B2B
29177,Productivity
28965,Fintech
28965,Credit and Lending
28896,Fintech
29464,Consumer
29464,Gaming
29449,B2B
29449,"Engineering, Product and Design"
29307,Fintech
29307,Insurance
29206,B2B
29206,"Engineering, Product and Design"
29992,B2B
29992,Infrastructure
29990,Consumer
29989,B2B
29989,"Engineering, Product and Design"
29987,Healthcare
29987,Healthcare IT
29983,B2B
29982,B2B
29981,Healthcare
29981,Healthcare IT
29980,B2B
29980,Finance and Accounting
29978,Healthcare
29977,B2B
29976,B2B
29976,Infrastructure
29973,B2B
29972,B2B
29972,Marketing
29969,B2B
29969,Productivity
29968,B2B
29968,Productivity
29967,B2B
29967,Human Resources
29966,B2B
29966,Sales
29965,B2B
29964,Consumer
29964,Content
29963,B2B
29963,Productivity
29962,B2B
29962,"Engineering, Product and Design"
29960,B2B
29960,"Engineering, Product and Design"
29957,B2B
29957,Retail
29956,Government
29955,B2B
29955,Infrastructure
29954,Real Estate and Construction
29953,B2B
29952,B2B
29951,B2B
29950,B2B
29950,Infrastructure
29858,Healthcare
29858,Healthcare Services
29857,Healthcare
29857,Healthcare IT
29856,Consumer
29854,B2B
29853,B2B
29853,Supply Chain and Logistics
29852,B2B
29851,B2B
29851,"Engineering, Product and Design"
29850,B2B
29850,Retail
29849,B2B
29848,B2B
29848,"Engineering, Product and Design"
29847,Industrials
29847,Manufacturing and Robotics
29844,B2B
29844,Supply Chain and Logistics
29841,B2B
29841,Human Resources
29840,Fintech
29840,Payments
29839,Consumer
29837,B2B
29836,Fintech
29835,B2B
29835,"Engineering, Product and Design"
29834,Consumer
29833,B2B
29833,"Engineering, Product and Design"
29830,B2B
29830,"Engineering, Product and Design"
29829,Fintech
29829,Payments
29828,Consumer
29828,Content
29826,Consumer
29825,B2B
29824,Real Estate and Construction
29824,Housing and Real Estate
29823,B2B
29822,B2B
29822,Operations
29821,B2B
29821,"Engineering, Product and Design"
29820,Fintech
29820,Banking and Exchange
29818,Fintech
29815,Real Estate and Construction
29815,Housing and Real Estate
29814,B2B
29814,"Engineering, Product and Design"
29813,Consumer
29812,B2B
29812,Security
29810,B2B
29810,"Engineering, Product and Design"
29809,Fintech
29808,Industrials
29808,Aviation and Space
29807,B2B
29805,B2B
29805,Supply Chain and Logistics
29804,B2B
29804,Finance and Accounting
29803,Industrials
29803,Energy
29801,B2B
29801,Legal
29800,B2B
29800,"Engineering, Product and Design"
29799,B2B
29799,"Engineering, Product and Design"
29798,B2B
29798,Legal
29797,B2B
29797,"Engineering, Product and Design"
29796,Fintech
29796,Credit and Lending
29795,Government
29794,Healthcare
29794,Healthcare IT
29793,B2B
29792,B2B
29792,Productivity
29791,B2B
29791,Supply Chain and Logistics
29789,Fintech
29789,Asset Management
29788,B2B
29788,"Engineering, Product and Design"
29787,B2B
29786,B2B
29786,Productivity
29785,Consumer
29784,Industrials
29784,Manufacturing and Robotics
29783,Industrials
29783,Drones
29782,B2B
29782,"Engineering, Product and Design"
29781,B2B
29781,"Engineering, Product and Design"
29780,B2B
29780,Retail
29779,B2B
29778,B2B
29777,Industrials
29776,Real Estate and Construction
29775,Healthcare
29775,Healthcare IT
29774,Industrials
29773,B2B
29773,Supply Chain and Logistics
29772,B2B
29772,Legal
29770,B2B
29770,Operations
29769,B2B
29769,"Engineering, Product and Design"
29768,Industrials
29768,Manufacturing and Robotics
29767,B2B
29767,Infrastructure
29764,B2B
29764,Analytics
29762,B2B
29762,Marketing
29761,B2B
29761,Supply Chain and Logistics
29760,Real Estate and Construction
29760,Housing and Real Estate
29759,B2B
29758,Consumer
29758,Gaming
29757,Healthcare
29756,B2B
29756,Productivity
29755,B2B
29755,Supply Chain and Logistics
29754,Industrials
29753,Industrials
29753,Manufacturing and Robotics
29751,B2B
29751,Infrastructure
29750,B2B
29750,Security
29749,Healthcare
29749,Drug Discovery and Delivery
29748,B2B
29747,Industrials
29746,B2B
29746,Operations
29745,Healthcare
29741,B2B
29741,Finance and Accounting
29740,B2B
29739,Healthcare
29739,Healthcare IT
29738,B2B
29737,B2B
29737,"Engineering, Product and Design"
29736,B2B
29736,"Engineering, Product and Design"
29735,Fintech
29735,Asset Management
29734,B2B
29734,Operations
29733,Industrials
29732,B2B
29732,"Engineering, Product and Design"
29731,B2B
29731,Legal
29730,Fintech
29729,B2B
29729,Security
29728,B2B
29727,B2B
29727,Sales
29725,B2B
29725,Retail
29724,Government
29723,B2B
29723,"Engineering, Product and Design"
29721,B2B
29719,B2B
29717,B2B
29716,B2B
29715,B2B
29714,Healthcare
29714,Therapeutics
29713,Industrials
29713,Climate
29712,B2B
29711,B2B
29711,Finance and Accounting
29710,B2B
29710,Finance and Accounting
29709,B2B
29708,B2B
29708,"Engineering, Product and Design"
29707,Healthcare
29706,Healthcare
29706,Consumer Health and Wellness
29705,B2B
29704,B2B
29703,B2B
29703,"Engineering, Product and Design"
29702,B2B
29702,Finance and Accounting
29701,Industrials
29701,Climate
29699,B2B
29699,Supply Chain and Logistics
29698,Industrials
29698,Manufacturing and Robotics
29697,Consumer
29695,Consumer
29694,Healthcare
29694,Industrial Bio
29693,B2B
29693,"Engineering, Product and Design"
29692,Industrials
29692,Manufacturing and Robotics
29691,B2B
29691,Office Management
29690,B2B
29690,Productivity
29689,Healthcare
29688,B2B
29688,"Engineering, Product and Design"
29687,B2B
29687,Analytics
29686,B2B
29685,B2B
29685,Supply Chain and Logistics
29684,B2B
29684,Operations
29683,B2B
29683,Productivity
29682,B2B
29682,"Engineering, Product and Design"
29680,Industrials
29680,Aviation and Space
29679,Healthcare
29679,Healthcare IT
29678,B2B
29678,Operations
29676,Fintech
29676,Payments
29675,B2B
29673,B2B
29673,"Engineering, Product and Design"
29672,B2B
29672,"Engineering, Product and Design"
29671,B2B
29671,Productivity
29670,B2B
29670,Productivity
29668,B2B
29668,"Engineering, Product and Design"
29667,Industrials
29667,Energy
29666,B2B
29665,B2B
29665,Infrastructure
29663,Industrials
29663,Climate
29661,Industrials
29661,Climate
29660,B2B
29660,"Engineering, Product and Design"
29659,B2B
29659,Security
29658,Industrials
29658,Climate
29657,Industrials
29657,Manufacturing and Robotics
29655,Fintech
29654,B2B
29654,"Engineering, Product and Design"
29653,B2B
29653,"Engineering, Product and Design"
29651,B2B
29651,Human Resources
29650,Industrials
29650,Climate
29649,B2B
29649,Infrastructure
29647,B2B
29647,"Engineering, Product and Design"
29646,Fintech
29646,Insurance
29645,B2B
29644,B2B
29643,Healthcare
29643,Consumer Health and Wellness
29642,B2B
29642,"Engineering, Product and Design"
29641,B2B
29641,"Engineering, Product and Design"
29640,B2B
29640,Finance and Accounting
29639,B2B
29639,Operations
29637,B2B
29637,Sales
29636,Fintech
29636,Asset Management
29635,B2B
29634,B2B
29634,"Engineering, Product and Design"
29633,B2B
29633,"Engineering, Product and Design"
29627,Healthcare
29623,B2B
29623,"Engineering, Product and Design"
29613,Fintech
29613,Insurance
29611,Healthcare
29610,B2B
29610,"Engineering, Product and Design"
29608,Consumer
29608,Social
29607,B2B
29605,Education
29597,Industrials
29597,Aviation and Space
29596,B2B
29596,"Engineering, Product and Design"
29591,B2B
29591,Infrastructure
29589,Industrials
29589,Drones
29588,B2B
29588,"Engineering, Product and Design"
29586,B2B
29586,Infrastructure
29585,B2B
29585,Infrastructure
29582,B2B
29579,Healthcare
29575,Consumer
29574,B2B
29574,Operations
29573,B2B
29572,B2B
29572,"Engineering, Product and Design"
29571,B2B
29571,Marketing
29570,B2B
29570,Supply Chain and Logistics
29569,B2B
29569,Infrastructure
29568,Fintech
29558,Government
29557,Industrials
29557,Manufacturing and Robotics
29532,Healthcare
29532,Drug Discovery and Delivery
29524,B2B
29524,"Engineering, Product and Design"
29475,Healthcare
29475,Therapeutics
29474,B2B
29474,"Engineering, Product and Design"
29412,Healthcare
29412,Industrial Bio
29406,Healthcare
29406,Industrial Bio
29387,B2B
29349,Healthcare
29327,B2B
29327,Human Resources
29296,B2B
29296,"Engineering, Product and Design"
29251,B2B
